risk_id,risk_title,task_id,task_title,task_phase_ref,risk_class,risk_status,critical_path_relevance,link_reason
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_132,phase0 merge finalize phase0 exit artifacts and happy unhappy path demonstration,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_133,phase0 Playwright or other appropriate tooling testing run domain transition and event schema compatibility suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_134,phase0 Playwright or other appropriate tooling testing run route intent projection freshness and scoped mutation gate suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_135,phase0 Playwright or other appropriate tooling testing run adapter replay duplicate cluster quarantine and fallback review suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_136,phase0 Playwright or other appropriate tooling testing run shell accessibility preview environment and smoke suites,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_137,phase0 Playwright or other appropriate tooling testing run backup restore release freeze and non production canary rehearsals,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_002,CommandActionRecord is the canonical mutation envelope,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_RUNTIME_001,RuntimePublicationBundle and DesignContractPublicationBundle publish one coherent surface tuple,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_002,Request.workflowState is milestone-only,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_005,blockers remain orthogonal to workflow milestones,seq_138,phase0 exit gate approve foundation protocol completion,phase_0,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_139,phase1 freeze web intake journey contract and submission schema lock,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_139,phase1 freeze web intake journey contract and submission schema lock,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_140,phase1 define request type taxonomy and questionnaire decision tables,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_140,phase1 define request type taxonomy and questionnaire decision tables,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_141,phase1 define attachment acceptance rules classification and quarantine contracts,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_141,phase1 define attachment acceptance rules classification and quarantine contracts,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_142,phase1 define red flag rulebook and urgent diversion copy,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_142,phase1 define red flag rulebook and urgent diversion copy,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_143,phase1 open parallel intake tracks gate,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_143,phase1 open parallel intake tracks gate,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_164,phase1 merge Playwright or other appropriate tooling integrate intake backend with patient shell and notification worker,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_164,phase1 merge Playwright or other appropriate tooling integrate intake backend with patient shell and notification worker,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_165,phase1 Playwright or other appropriate tooling testing run red flag decision table and malicious upload suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_165,phase1 Playwright or other appropriate tooling testing run red flag decision table and malicious upload suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_166,phase1 Playwright or other appropriate tooling testing run duplicate submit refresh replay and collision review suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_166,phase1 Playwright or other appropriate tooling testing run duplicate submit refresh replay and collision review suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_167,phase1 Playwright or other appropriate tooling testing run end to end channel and accessibility regression suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_167,phase1 Playwright or other appropriate tooling testing run end to end channel and accessibility regression suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_168,phase1 Playwright or other appropriate tooling testing run submission burst performance and resilience suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_168,phase1 Playwright or other appropriate tooling testing run submission burst performance and resilience suites,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_001,SubmissionEnvelope.state owns draft and pre-promotion lifecycle,seq_169,phase1 exit gate approve red flag gate completion,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_003,Request.safetyState is a persisted orthogonal axis,seq_169,phase1 exit gate approve red flag gate completion,phase_1,product_logic,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_170,phase2 freeze trust contract capability gates and identity authority rules,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_170,phase2 freeze trust contract capability gates and identity authority rules,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_170,phase2 freeze trust contract capability gates and identity authority rules,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_171,phase2 freeze nhs login auth transaction and local session contracts,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_171,phase2 freeze nhs login auth transaction and local session contracts,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_171,phase2 freeze nhs login auth transaction and local session contracts,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_172,phase2 freeze patient linkage match model and optional pds enrichment seam,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_172,phase2 freeze patient linkage match model and optional pds enrichment seam,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_172,phase2 freeze patient linkage match model and optional pds enrichment seam,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_173,phase2 freeze telephony call session and evidence readiness contracts,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_173,phase2 freeze telephony call session and evidence readiness contracts,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_173,phase2 freeze telephony call session and evidence readiness contracts,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_174,phase2 open parallel identity and telephony tracks gate,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_174,phase2 open parallel identity and telephony tracks gate,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_174,phase2 open parallel identity and telephony tracks gate,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_202,phase2 use Playwright or other appropriate tooling browser automation to configure nhs login redirects scopes and test users,phase_2,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_202,phase2 use Playwright or other appropriate tooling browser automation to configure nhs login redirects scopes and test users,phase_2,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_TELEPHONY_EVIDENCE_INADEQUACY,Telephony evidence inadequacy,seq_203,phase2 use Playwright or other appropriate tooling browser automation to configure telephony sms and email webhook settings,phase_2,clinical_safety,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
HZ_WRONG_PATIENT_BINDING,Wrong-patient binding or correction failure,seq_203,phase2 use Playwright or other appropriate tooling browser automation to configure telephony sms and email webhook settings,phase_2,privacy,mitigating,on_path,"Affected task mitigates, gates, or is exposed by the risk."
