edgeId,trackTaskId,trackGroup,claimableMode,dependencyRef,dependencyKind,satisfactionState,notes
par_116::schema::schema::release-contract-verification-matrix,par_116,frontend_shells,conditional,schema::release-contract-verification-matrix,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,par_116,frontend_shells,conditional,SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,par_116,frontend_shells,conditional,SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_116,frontend_shells,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_116,frontend_shells,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_116,frontend_shells,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_116,frontend_shells,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_116,frontend_shells,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::simulator::sim_telephony_ivr_twin,par_116,frontend_shells,conditional,sim_telephony_ivr_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::simulator::sim_transcription_processing_twin,par_116,frontend_shells,conditional,sim_transcription_processing_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::interface_stub::STUB_061_FRONTEND_AUTOMATION_VOCABULARY,par_116,frontend_shells,conditional,STUB_061_FRONTEND_AUTOMATION_VOCABULARY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::interface_stub::STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,par_116,frontend_shells,conditional,STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::interface_stub::STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,par_116,frontend_shells,conditional,STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::interface_stub::STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,par_116,frontend_shells,conditional,STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_116::condition::CONDITION_061_FRONTEND_SEED_EXPORTS,par_116,frontend_shells,conditional,CONDITION_061_FRONTEND_SEED_EXPORTS,condition,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_020,par_117,frontend_shells,conditional,seq_020,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_041,par_117,frontend_shells,conditional,seq_041,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_042,par_117,frontend_shells,conditional,seq_042,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_047,par_117,frontend_shells,conditional,seq_047,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_050,par_117,frontend_shells,conditional,seq_050,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_052,par_117,frontend_shells,conditional,seq_052,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_058,par_117,frontend_shells,conditional,seq_058,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_059,par_117,frontend_shells,conditional,seq_059,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::seq_task::seq_060,par_117,frontend_shells,conditional,seq_060,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_package::@vecells/api-contracts,par_117,frontend_shells,conditional,@vecells/api-contracts,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_package::@vecells/design-system,par_117,frontend_shells,conditional,@vecells/design-system,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_package::@vecells/observability,par_117,frontend_shells,conditional,@vecells/observability,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_package::@vecells/release-controls,par_117,frontend_shells,conditional,@vecells/release-controls,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_package::@vecells/test-fixtures,par_117,frontend_shells,conditional,@vecells/test-fixtures,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::schema::schema::design-contract-publication,par_117,frontend_shells,conditional,schema::design-contract-publication,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::schema::schema::frontend-contract-manifest,par_117,frontend_shells,conditional,schema::frontend-contract-manifest,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::schema::schema::recovery-control-posture,par_117,frontend_shells,conditional,schema::recovery-control-posture,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::schema::schema::release-contract-verification-matrix,par_117,frontend_shells,conditional,schema::release-contract-verification-matrix,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,par_117,frontend_shells,conditional,SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,par_117,frontend_shells,conditional,SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_117,frontend_shells,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_117,frontend_shells,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_117,frontend_shells,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_117,frontend_shells,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_117,frontend_shells,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::simulator::sim_email_notification_twin,par_117,frontend_shells,conditional,sim_email_notification_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::simulator::sim_mesh_message_path_twin,par_117,frontend_shells,conditional,sim_mesh_message_path_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::simulator::sim_sms_delivery_twin,par_117,frontend_shells,conditional,sim_sms_delivery_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::interface_stub::STUB_061_FRONTEND_AUTOMATION_VOCABULARY,par_117,frontend_shells,conditional,STUB_061_FRONTEND_AUTOMATION_VOCABULARY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::interface_stub::STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,par_117,frontend_shells,conditional,STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::interface_stub::STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,par_117,frontend_shells,conditional,STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::interface_stub::STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,par_117,frontend_shells,conditional,STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_117::condition::CONDITION_061_FRONTEND_SEED_EXPORTS,par_117,frontend_shells,conditional,CONDITION_061_FRONTEND_SEED_EXPORTS,condition,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_020,par_118,frontend_shells,conditional,seq_020,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_041,par_118,frontend_shells,conditional,seq_041,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_042,par_118,frontend_shells,conditional,seq_042,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_047,par_118,frontend_shells,conditional,seq_047,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_050,par_118,frontend_shells,conditional,seq_050,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_052,par_118,frontend_shells,conditional,seq_052,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_058,par_118,frontend_shells,conditional,seq_058,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_059,par_118,frontend_shells,conditional,seq_059,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::seq_task::seq_060,par_118,frontend_shells,conditional,seq_060,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_package::@vecells/api-contracts,par_118,frontend_shells,conditional,@vecells/api-contracts,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_package::@vecells/design-system,par_118,frontend_shells,conditional,@vecells/design-system,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_package::@vecells/observability,par_118,frontend_shells,conditional,@vecells/observability,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_package::@vecells/release-controls,par_118,frontend_shells,conditional,@vecells/release-controls,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_package::@vecells/test-fixtures,par_118,frontend_shells,conditional,@vecells/test-fixtures,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::schema::schema::design-contract-publication,par_118,frontend_shells,conditional,schema::design-contract-publication,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::schema::schema::frontend-contract-manifest,par_118,frontend_shells,conditional,schema::frontend-contract-manifest,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::schema::schema::recovery-control-posture,par_118,frontend_shells,conditional,schema::recovery-control-posture,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::schema::schema::release-contract-verification-matrix,par_118,frontend_shells,conditional,schema::release-contract-verification-matrix,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,par_118,frontend_shells,conditional,SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,par_118,frontend_shells,conditional,SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_118,frontend_shells,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_118,frontend_shells,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_118,frontend_shells,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_118,frontend_shells,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_118,frontend_shells,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::simulator::sim_booking_capacity_feed_twin,par_118,frontend_shells,conditional,sim_booking_capacity_feed_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::simulator::sim_booking_provider_confirmation_twin,par_118,frontend_shells,conditional,sim_booking_provider_confirmation_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::interface_stub::STUB_061_FRONTEND_AUTOMATION_VOCABULARY,par_118,frontend_shells,conditional,STUB_061_FRONTEND_AUTOMATION_VOCABULARY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::interface_stub::STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,par_118,frontend_shells,conditional,STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::interface_stub::STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,par_118,frontend_shells,conditional,STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::interface_stub::STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,par_118,frontend_shells,conditional,STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_118::condition::CONDITION_061_FRONTEND_SEED_EXPORTS,par_118,frontend_shells,conditional,CONDITION_061_FRONTEND_SEED_EXPORTS,condition,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_020,par_119,frontend_shells,conditional,seq_020,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_041,par_119,frontend_shells,conditional,seq_041,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_042,par_119,frontend_shells,conditional,seq_042,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_047,par_119,frontend_shells,conditional,seq_047,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_050,par_119,frontend_shells,conditional,seq_050,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_052,par_119,frontend_shells,conditional,seq_052,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_053,par_119,frontend_shells,conditional,seq_053,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_058,par_119,frontend_shells,conditional,seq_058,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_059,par_119,frontend_shells,conditional,seq_059,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::seq_task::seq_060,par_119,frontend_shells,conditional,seq_060,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_package::@vecells/api-contracts,par_119,frontend_shells,conditional,@vecells/api-contracts,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_package::@vecells/design-system,par_119,frontend_shells,conditional,@vecells/design-system,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_package::@vecells/observability,par_119,frontend_shells,conditional,@vecells/observability,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_package::@vecells/release-controls,par_119,frontend_shells,conditional,@vecells/release-controls,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_package::@vecells/test-fixtures,par_119,frontend_shells,conditional,@vecells/test-fixtures,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::schema::schema::audit-record,par_119,frontend_shells,conditional,schema::audit-record,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::schema::schema::design-contract-publication,par_119,frontend_shells,conditional,schema::design-contract-publication,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::schema::schema::frontend-contract-manifest,par_119,frontend_shells,conditional,schema::frontend-contract-manifest,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::schema::schema::recovery-control-posture,par_119,frontend_shells,conditional,schema::recovery-control-posture,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::schema::schema::release-contract-verification-matrix,par_119,frontend_shells,conditional,schema::release-contract-verification-matrix,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,par_119,frontend_shells,conditional,SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,par_119,frontend_shells,conditional,SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,par_119,frontend_shells,conditional,SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_119,frontend_shells,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_119,frontend_shells,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_119,frontend_shells,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_119,frontend_shells,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_119,frontend_shells,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::simulator::sim_mesh_message_path_twin,par_119,frontend_shells,conditional,sim_mesh_message_path_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::simulator::sim_transcription_processing_twin,par_119,frontend_shells,conditional,sim_transcription_processing_twin,simulator,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
