provider_family,dimension_id,dimension_title,dimension_class,minimum_bar_actual_later,evidence_required_actual_later,kill_switch_if_failed_actual_later,source_refs,notes
pharmacy_dispatch_transport,ambiguity_handling,Ambiguity And Partial Failure Semantics,ambiguity_handling,5,"[""Provider docs or sandbox evidence showing duplicate, replay, delayed, contradictory, or missing events can be detected and reconciled."", ""Evidence that operators can inspect and recover ambiguous pharmacy referral dispatch and urgent-return transport states without vendor-side guesswork.""]",Reject the provider if failure semantics are opaque or if ambiguity cannot be surfaced for review.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Opaque ambiguity handling is a hard architectural failure, not a scoring nicety. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,security_replay,"Security, Authentication, And Replay Control",security,5,"[""Security docs showing webhook authentication, key rotation, replay protection, and environment isolation for pharmacy referral dispatch and urgent-return transport."", ""Evidence that the provider does not require browser egress or client-side secrets for the protected path.""]","Reject the provider if replay protection, callback authenticity, or environment isolation are inadequate.","[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Security control evidence must remain compatible with future secret ownership and vault-ingest law. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,privacy_residency,"Privacy, Residency, And Subprocessor Transparency",privacy,4,"[""UK residency, subprocessor, retention, and deletion evidence for pharmacy referral dispatch and urgent-return transport."", ""Data-flow explanation showing what patient or event data leaves Vecells and on what legal or contractual basis.""]","Reject the provider if residency, subprocessor scope, or deletion posture are unclear or incompatible.","[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Mock-now uses synthetic data, but actual-later must still preserve the same disclosure boundaries. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,healthcare_compliance,UK Healthcare Compliance And Assurance Readiness,compliance,5,"[""Current assurance, clinical-safety, or onboarding evidence required for pharmacy referral dispatch and urgent-return transport."", ""Evidence that the provider can support the controls Vecells must later attest under NHS, DSPT, DCB, or partner law.""]",Reject the provider if compliance posture is incompatible or cannot be evidenced for audit.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Actual-provider acceptance is blocked until the compliance evidence pack exists and matches the architecture. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,onboarding_and_sponsorship,Onboarding Friction And Sponsor Burden,onboarding_friction,4,"[""Named sponsor, approval, legal, and procurement prerequisites for pharmacy referral dispatch and urgent-return transport."", ""Environment, account, and credential intake checklist with manual approvals and blockers called out.""]","Reject the provider if critical approvals, sponsor paths, or account prerequisites are undefined.","[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Actual-provider strategy weights this heavily because onboarding latency can distort programme order if left implicit. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,sandbox_depth,Sandbox Depth And Environment Isolation,sandbox_quality,4,"[""Sandbox or pre-prod evidence showing the provider can exercise the needed control-plane semantics for pharmacy referral dispatch and urgent-return transport."", ""Environment-isolation rules proving redirect URIs, sender IDs, mailboxes, or endpoints do not cross environments.""]",Reject the provider if its sandbox is too shallow to verify the required semantics before go-live.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Mock-now cares about full state coverage, not a thin happy-path stub. Mock-now is heavier because the simulator must prove this behavior before live onboarding exists. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,test_data_fidelity,Test Data And Synthetic Fixture Quality,test_data_quality,4,"[""Sandbox test-data docs showing whether the provider can reproduce the edge cases Vecells needs for pharmacy referral dispatch and urgent-return transport."", ""Evidence that test identities, records, or dispatch references can be reset or rotated safely.""]",Reject the provider if test data cannot reproduce the required control-plane and failure semantics.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Weak test data quality usually hides real integration risk until too late in the programme. Mock-now is heavier because the simulator must prove this behavior before live onboarding exists. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,observability_and_audit,"Observability, Audit, And Replay Support",observability,5,"[""Provider observability or audit artifacts showing correlation IDs, delivery or callback logs, and replay-friendly evidence."", ""Evidence that support and incident teams can inspect pharmacy referral dispatch and urgent-return transport without relying on hidden provider dashboards alone.""]","Reject the provider if audit, replay, or diagnostic support is too weak to prove control-plane behavior.","[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Observability must support both runtime diagnosis and later assurance evidence generation. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,operational_support,Operational Support And Incident Handling,operational_support,5,"[""Support model, incident routing, escalation path, and recovery SLA for pharmacy referral dispatch and urgent-return transport."", ""Evidence that disputes, resets, or reconciliations can be handled without vendor lock-in to one operator workflow.""]",Reject the provider if support or incident handling cannot sustain the required service posture.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Later live-provider acceptance is not just about APIs; it is about the operational recovery contract too. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,commercial_and_lock_in,Cost Governance And Lock-In Control,cost_governance,3,"[""Commercial model, minimum term, price-break risk, and usage assumptions for pharmacy referral dispatch and urgent-return transport."", ""Exit-cost or migration evidence showing how future replacement remains feasible.""]",Reject the provider if lock-in or pricing posture would undermine later portability or roadmap freedom.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Commercial ease cannot override truth, safety, audit, or portability law. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,portability_and_exit,Portability And Adapter Exit Posture,portability,4,"[""Provider contract or docs proving identifiers, callbacks, or artifacts can be normalized without irreversible lock-in."", ""Migration or replacement strategy showing how Vecells would exit the provider without rewriting product logic.""]",Reject the provider if replacement would force core lifecycle logic to be rewritten.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Portability guards against direct supplier coupling and protects later provider changes. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,degraded_mode_resilience,Resilience And Degraded-Mode Compatibility,resilience,5,"[""Provider outage, latency, or partial failure evidence showing Vecells can degrade safely when pharmacy referral dispatch and urgent-return transport is unhealthy."", ""Evidence that the provider does not force silent success or bypass the declared degradation profile.""]",Reject the provider if outage or partial-failure behavior cannot support the declared degraded mode.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Degraded-mode law is part of the provider scorecard, not an afterthought. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,experience_and_brand_constraints,UI / Brand / Interaction Constraints,ui_brand_constraints,2,"[""Provider UX, branding, sender, redirect, or consent constraints for pharmacy referral dispatch and urgent-return transport."", ""Evidence that provider-specific UI constraints do not force unsafe or misleading patient-facing wording.""]",Reject the provider if required UX or branding constraints would force misleading or non-compliant flows.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","Interaction constraints matter when they change calmness, redirect safety, or patient expectations. Actual-provider later is heavier because later onboarding adds approval, support, or compliance burden without lowering the proof bar. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_dispatch_transport,simulator_fidelity,Simulator Fidelity And State Coverage,mock_fidelity,3,"[""Evidence that the live-provider plan can preserve simulator parity and contract tests as onboarding advances."", ""Mapping showing how live sandbox states compare with the already-approved simulator states for pharmacy referral dispatch and urgent-return transport.""]",Reject the provider if onboarding would break simulator parity or invalidate the approved contract tests.,"[""blueprint/phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/phase-5-the-network-horizon.md#5F. Native hub booking commit, practice continuity, and cross-org messaging"", ""blueprint/platform-runtime-and-release-blueprint.md#DependencyDegradationProfile"", ""blueprint/platform-runtime-and-release-blueprint.md#AdapterContractProfile"", ""blueprint/forensic-audit-findings.md#Patch response. Hardened E_PHARM_SEND into a proof-backed dispatch chain"", ""phase-6-the-pharmacy-loop.md#6D. Referral pack composer, dispatch adapters, and transport contract"", ""phase-6-the-pharmacy-loop.md#Pharmacy contract, case model, and state machine"", ""phase-0-the-foundation-protocol.md#Pharmacy dispatch and confirmation gate algorithm"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint-init.md#7. Pharmacy First pathway"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_cross_org_secure_messaging_mesh"", ""blueprint-init.md#1. Product definition"", ""phase-5-the-network-horizon.md#Hub commit algorithm""]","This dimension exists specifically to prevent mock providers from becoming oversimplified placeholders. Mock-now is heavier because the simulator must prove this behavior before live onboarding exists. The mapped seq_021 seams are Pharmacy dispatch proof and urgent-return seam, Cross-organisation secure messaging and MESH seam."
pharmacy_outcome_observation,contract_shape,Capability And Tuple Coverage,capability,4,"[""Provider API or callback contract pack showing how pharmacy outcome observation and reconciliation maps into one Vecells adapter boundary."", ""Evidence that unsupported states are explicit rather than inferred from supplier-local success labels.""]",Reject the provider if Vecells would need supplier-specific business logic outside the published adapter contract.,"[""blueprint/phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/forensic-audit-findings.md#Finding 78 - Phase 6 used the generic term reconciliation_required for pharmacy outcome ambiguity"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_outcome_observation"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""forensic-audit-findings.md#Finding 79 - weak-source matching did not clearly stop at a case-local review state"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics""]",Capability evaluation must stay in the Vecells core and may not escape into provider-specific semantics. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy outcome observation and reconciliation seam.
pharmacy_outcome_observation,authoritative_truth,Authoritative Truth Separation,proof_truth,5,"[""Provider evidence pack proving transport acceptance and authoritative truth remain distinct for pharmacy outcome observation and reconciliation."", ""Operational proof showing authoritative confirmation or durable observation is available to contract tests and audits.""]",Reject the provider if it cannot represent authoritative truth separately from accepted transport or local acknowledgement.,"[""blueprint/phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/forensic-audit-findings.md#Finding 78 - Phase 6 used the generic term reconciliation_required for pharmacy outcome ambiguity"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_outcome_observation"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""forensic-audit-findings.md#Finding 79 - weak-source matching did not clearly stop at a case-local review state"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics""]",No provider family may pass without explicit proof-truth semantics. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy outcome observation and reconciliation seam.
pharmacy_outcome_observation,ambiguity_handling,Ambiguity And Partial Failure Semantics,ambiguity_handling,5,"[""Provider docs or sandbox evidence showing duplicate, replay, delayed, contradictory, or missing events can be detected and reconciled."", ""Evidence that operators can inspect and recover ambiguous pharmacy outcome observation and reconciliation states without vendor-side guesswork.""]",Reject the provider if failure semantics are opaque or if ambiguity cannot be surfaced for review.,"[""blueprint/phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""blueprint/phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics"", ""blueprint/forensic-audit-findings.md#Finding 78 - Phase 6 used the generic term reconciliation_required for pharmacy outcome ambiguity"", ""data/analysis/dependency_truth_and_fallback_matrix.csv#dep_pharmacy_outcome_observation"", ""phase-6-the-pharmacy-loop.md#6F. Outcome ingest, Update Record observation, and reconciliation"", ""forensic-audit-findings.md#Finding 79 - weak-source matching did not clearly stop at a case-local review state"", ""phase-6-the-pharmacy-loop.md#6G. Bounce-back, urgent return, and reopen mechanics""]","Opaque ambiguity handling is a hard architectural failure, not a scoring nicety. Weights stay equal because the architectural law is invariant across mock-now and actual-provider later. The mapped seq_021 seams are Pharmacy outcome observation and reconciliation seam."
